NORAD ID,Name,International Code,launch date ,Period (minutes),Status,Beacon (MHz),Category,magnitude,PRN,Longitude,SV,isFavourite
43255,IRIDIUM 148,2018-030I,03/30/2018,100.4,,,Iridium,,,,,
43254,IRIDIUM 146,2018-030H,03/30/2018,100.4,,,Iridium,,,,,
43253,IRIDIUM 145,2018-030G,03/30/2018,100.4,,,Iridium,,,,,
43252,IRIDIUM 140,2018-030F,03/30/2018,100.4,,,Iridium,,,,,
43251,IRIDIUM 157,2018-030E,03/30/2018,100.4,,,Iridium,,,,,
43250,IRIDIUM 149,2018-030D,03/30/2018,100.4,,,Iridium,,,,,
43249,IRIDIUM 144,2018-030A,03/30/2018,100.4,,,Iridium,,,,,
43079,IRIDIUM 131,2017-083K,12/23/2017,100.4,,,Iridium,,,,,
43078,IRIDIUM 153,2017-083J,12/23/2017,100.4,,,Iridium,,,,,
43077,IRIDIUM 141,2017-083H,12/23/2017,100.4,,,Iridium,,,,,
43076,IRIDIUM 137,2017-083G,12/23/2017,100.4,,,Iridium,,,,,
43075,IRIDIUM 134,2017-083F,12/23/2017,100.4,,,Iridium,,,,,
43074,IRIDIUM 151,2017-083E,12/23/2017,100.4,,,Iridium,,,,,
43073,IRIDIUM 130,2017-083D,12/23/2017,100.4,,,Iridium,,,,,
43072,IRIDIUM 116,2017-083C,12/23/2017,100.4,,,Iridium,,,,,
43071,IRIDIUM 138,2017-083B,12/23/2017,100.4,,,Iridium,,,,,
43070,IRIDIUM 135,2017-083A,12/23/2017,100.4,,,Iridium,,,,,
42964,IRIDIUM 125,2017-061K,10/09/2017,100.4,,,Iridium,,,,,
42963,IRIDIUM 139,2017-061J,10/09/2017,100.4,,,Iridium,,,,,
42962,IRIDIUM 136,2017-061H,10/09/2017,100.4,,,Iridium,,,,,
42961,IRIDIUM 132,2017-061G,10/09/2017,100.4,,,Iridium,,,,,
42960,IRIDIUM 107,2017-061F,10/09/2017,100.4,,,Iridium,,,,,
42959,IRIDIUM 119,2017-061E,10/09/2017,100.4,,,Iridium,,,,,
42958,IRIDIUM 129,2017-061D,10/09/2017,100.4,,,Iridium,,,,,
42957,IRIDIUM 122,2017-061C,10/09/2017,100.4,,,Iridium,,,,,
42956,IRIDIUM 100,2017-061B,10/09/2017,100.4,,,Iridium,,,,,
42955,IRIDIUM 133,2017-061A,10/09/2017,100.4,,,Iridium,,,,,
42812,IRIDIUM 121,2017-039K,06/25/2017,100.4,,,Iridium,,,,,
42811,IRIDIUM 128,2017-039J,06/25/2017,100.4,,,Iridium,,,,,
42810,IRIDIUM 124,2017-039H,06/25/2017,97,,,Iridium,,,,,
42809,IRIDIUM 126,2017-039G,06/25/2017,100.4,,,Iridium,,,,,
42808,IRIDIUM 117,2017-039F,06/25/2017,100.4,,,Iridium,,,,,
42807,IRIDIUM 118,2017-039E,06/25/2017,100.4,,,Iridium,,,,,
42806,IRIDIUM 115,2017-039D,06/25/2017,99.8,,,Iridium,,,,,
42805,IRIDIUM 120,2017-039C,06/25/2017,100.4,,,Iridium,,,,,
42804,IRIDIUM 123,2017-039B,06/25/2017,100.4,,,Iridium,,,,,
42803,IRIDIUM 113,2017-039A,06/25/2017,100.4,,,Iridium,,,,,
41926,IRIDIUM 111,2017-003K,01/14/2017,100.4,,,Iridium,,,,,
41925,IRIDIUM 112,2017-003J,01/14/2017,100.4,,,Iridium,,,,,
41924,IRIDIUM 108,2017-003H,01/14/2017,100.4,,,Iridium,,,,,
41923,IRIDIUM 114,2017-003G,01/14/2017,100.4,,,Iridium,,,,,
41922,IRIDIUM 104,2017-003F,01/14/2017,100.4,,,Iridium,,,,,
41921,IRIDIUM 105,2017-003E,01/14/2017,100.4,,,Iridium,,,,,
41920,IRIDIUM 102,2017-003D,01/14/2017,100.4,,,Iridium,,,,,
41919,IRIDIUM 109,2017-003C,01/14/2017,100.4,,,Iridium,,,,,
41918,IRIDIUM 103,2017-003B,01/14/2017,100.4,,,Iridium,,,,,
41917,IRIDIUM 106,2017-003A,01/14/2017,100.4,,,Iridium,,,,,
27450,IRIDIUM 97,2002-031A,06/20/2002,100.1,,,Iridium,,,,,
27376,IRIDIUM 96,2002-005E,02/11/2002,93.6,,,Iridium,,,,,
27375,IRIDIUM 95,2002-005D,02/11/2002,100.4,,,Iridium,,,,,
27373,IRIDIUM 90,2002-005B,02/11/2002,90.7,,,Iridium,,,,,
27372,IRIDIUM 91,2002-005A,02/11/2002,100.4,,,Iridium,,,,,
25777,IRIDIUM 14,1999-032A,06/11/1999,100.1,,,Iridium,,,,,
25527,IRIDIUM 2,1998-066A,11/06/1998,94.9,,,Iridium,,,,,
25467,IRIDIUM 82,1998-051A,09/08/1998,96.6,,,Iridium,,,,,
25344,IRIDIUM 73,1998-032C,05/17/1998,99.4,,,Iridium,,,,,
25320,IRIDIUM 71,1998-026B,05/02/1998,100.1,,,Iridium,,,,,
25319,IRIDIUM 69,1998-026A,05/02/1998,100.1,,,Iridium,,,,,
25287,IRIDIUM 64,1998-021C,04/07/1998,100.1,,,Iridium,,,,,
25286,IRIDIUM 63,1998-021B,04/07/1998,100.4,,,Iridium,,,,,
25276,IRIDIUM 60,1998-019E,03/30/1998,100.4,,,Iridium,,,,,
25275,IRIDIUM 59,1998-019D,03/30/1998,100.4,,,Iridium,,,,,
25274,IRIDIUM 58,1998-019C,03/30/1998,100.1,,,Iridium,,,,,
25273,IRIDIUM 57,1998-019B,03/30/1998,100.4,,,Iridium,,,,,
25272,IRIDIUM 55,1998-019A,03/30/1998,100.1,,,Iridium,,,,,
25263,IRIDIUM 61,1998-018B,03/25/1998,100.1,,,Iridium,,,,,
25262,IRIDIUM 51,1998-018A,03/25/1998,96.8,,,Iridium,,,,,
25171,IRIDIUM 54,1998-010C,02/18/1998,100.1,,,Iridium,,,,,
25105,IRIDIUM 24,1997-082B,12/20/1997,100,,,Iridium,,,,,
25104,IRIDIUM 45,1997-082A,12/20/1997,100.4,,,Iridium,,,,,
25078,IRIDIUM 44,1997-077B,12/08/1997,100.1,,,Iridium,,,,,
25077,IRIDIUM 42,1997-077A,12/08/1997,100.4,,,Iridium,,,,,
25043,IRIDIUM 38,1997-069E,11/09/1997,100.3,,,Iridium,,,,,
25042,IRIDIUM 39,1997-069D,11/09/1997,99.6,,,Iridium,,,,,
24967,IRIDIUM 36,1997-056C,09/27/1997,100.3,,,Iridium,,,,,
24966,IRIDIUM 35,1997-056B,09/27/1997,93,,,Iridium,,,,,
24950,IRIDIUM 31,1997-051G,09/14/1997,91.6,,,Iridium,,,,,
24948,IRIDIUM 28,1997-051E,09/14/1997,100.3,,,Iridium,,,,,
24946,IRIDIUM 33,1997-051C,09/14/1997,100.4,,,Iridium,,,,,
24945,IRIDIUM 32,1997-051B,09/14/1997,100.4,,,Iridium,,,,,
24944,IRIDIUM 29,1997-051A,09/14/1997,100.4,,,Iridium,,,,,
24926,DUMMY MASS 2,1997-048B,09/01/1997,97,,,Iridium,,,,,
24925,DUMMY MASS 1,1997-048A,09/01/1997,97,,,Iridium,,,,,
24907,IRIDIUM 22,1997-043E,08/21/1997,100.4,,,Iridium,,,,,
24905,IRIDIUM 46,1997-043C,08/21/1997,92.3,,,Iridium,,,,,
24903,IRIDIUM 26,1997-043A,08/21/1997,100.3,,,Iridium,,,,,
24873,IRIDIUM 921,1997-034E,07/09/1997,95.2,,,Iridium,,,,,
24871,IRIDIUM 920,1997-034C,07/09/1997,100,,,Iridium,,,,,
24870,IRIDIUM 17,1997-034B,07/09/1997,100.3,,,Iridium,,,,,
24842,IRIDIUM 911,1997-030G,06/18/1997,99.6,,,Iridium,,,,,
24841,IRIDIUM 16,1997-030F,06/18/1997,100.2,,,Iridium,,,,,
24836,IRIDIUM 914,1997-030A,06/18/1997,100.1,,,Iridium,,,,,
24796,IRIDIUM 4,1997-020E,05/05/1997,100.3,,,Iridium,,,,,
24795,IRIDIUM 5,1997-020D,05/05/1997,97.3,,,Iridium,,,,,
24793,IRIDIUM 7,1997-020B,05/05/1997,100.4,,,Iridium,,,,,
43697,LEMUR 2 CHANUSIAK,2018-088H,11/11/2018,94.7,,,Lemur,,,,,
43695,LEMUR 2 ZUPANSKI,2018-088F,11/11/2018,94.8,,,Lemur,,,,,
43185,LEMUR 2 THENICKMOLO,2018-014F,02/01/2018,96.2,,,Lemur,,,,,
43184,LEMUR 2 KADI,2018-014E,02/01/2018,96.2,,,Lemur,,,,,
43183,LEMUR 2 URAMCHANSOL,2018-014D,02/01/2018,96.3,,,Lemur,,,,,
43182,LEMUR 2 JIN-LUEN,2018-014C,02/01/2018,96.3,,,Lemur,,,,,
43167,LEMUR 2 TALLHAMN-ATC,2018-010E,01/21/2018,94.9,,,Lemur,,,,,
43165,LEMUR 2 MARSHALL,2018-010C,01/21/2018,94.8,,,Lemur,,,,,
43054,LEMUR 2 LIU-POU-CHUN,2017-071T,11/12/2017,93.4,,,Lemur,,,,,
43053,LEMUR 2 DUNLOP,2017-071S,11/12/2017,93.4,,,Lemur,,,,,
43051,LEMUR 2 MCCULLAGH,2017-071Q,11/12/2017,93.4,,,Lemur,,,,,
43048,LEMUR 2 ROMACOSTE,2017-071M,11/12/2017,93.4,,,Lemur,,,,,
43047,LEMUR 2 BRIANDAVIE,2017-071L,11/12/2017,93.4,,,Lemur,,,,,
43046,LEMUR 2 KEVIN,2017-071K,11/12/2017,93.4,,,Lemur,,,,,
43045,LEMUR 2 YONGLIN,2017-071J,11/12/2017,93.4,,,Lemur,,,,,
43041,LEMUR 2 ROCKETJONAH,2017-071E,11/12/2017,93.4,,,Lemur,,,,,
42881,LEMUR 2 ARTFISCHER,2017-042BJ,07/14/2017,93.7,,,Lemur,,,,,
42845,LEMUR 2 ZACHARY,2017-042W,07/14/2017,96.5,,,Lemur,,,,,
42842,LEMUR 2 DEMBITZ,2017-042T,07/14/2017,96.5,,,Lemur,,,,,
42841,LEMUR 2 PETERG,2017-042S,07/14/2017,96.5,,,Lemur,,,,,
42840,LEMUR 2 FURIAUS,2017-042R,07/14/2017,96.5,,,Lemur,,,,,
42839,LEMUR 2 MONSON,2017-042Q,07/14/2017,96.5,,,Lemur,,,,,
42838,LEMUR 2 ANDIS,2017-042P,07/14/2017,96.5,,,Lemur,,,,,
42837,LEMUR 2 GREENBERG,2017-042N,07/14/2017,96.5,,,Lemur,,,,,
42782,LEMUR 2 MCPEAKE,2017-036T,06/23/2017,94.6,,,Lemur,,,,,
42781,LEMUR 2 SAM-AMELIA,2017-036S,06/23/2017,94.6,,,Lemur,,,,,
42780,LEMUR 2 LISASAURUS,2017-036R,06/23/2017,94.6,,,Lemur,,,,,
42779,LEMUR 2 LYNSEY-SYMO,2017-036Q,06/23/2017,94.6,,,Lemur,,,,,
42774,LEMUR 2 KUNGFOO,2017-036K,06/23/2017,94.6,,,Lemur,,,,,
42773,LEMUR 2 LUCYBRYCE,2017-036J,06/23/2017,94.6,,,Lemur,,,,,
42772,LEMUR 2 XUENITERENCE,2017-036H,06/23/2017,94.6,,,Lemur,,,,,
42771,LEMUR 2 SHAINAJOHL,2017-036G,06/23/2017,94.6,,,Lemur,,,,,
42755,LEMUR 2 SPIROVISION,2017-019E,04/18/2017,94.1,,,Lemur,,,,,
42754,LEMUR 2 ROBMOORE,2017-019D,04/18/2017,94.1,,,Lemur,,,,,
42753,LEMUR 2 JENNYBARNA,2017-019C,04/18/2017,94.1,,,Lemur,,,,,
42752,LEMUR 2 ANGELA,2017-019B,04/18/2017,94.1,,,Lemur,,,,,
41998,LEMUR 2 TACHIKOMA,2017-008BC,02/15/2017,94.5,,,Lemur,,,,,
41997,LEMUR 2 JOBANPUTRA,2017-008BB,02/15/2017,94.4,,,Lemur,,,,,
41996,LEMUR 2 NOGUECORREIG,2017-008BA,02/15/2017,94.5,,,Lemur,,,,,
41995,LEMUR 2 RDEATON,2017-008AZ,02/15/2017,94.5,,,Lemur,,,,,
41994,LEMUR 2 SPIRE-MINIONS,2017-008AY,02/15/2017,94.5,,,Lemur,,,,,
41993,LEMUR 2 SMITA-SHARAD,2017-008AX,02/15/2017,94.5,,,Lemur,,,,,
41992,LEMUR 2 MIA-GRACE,2017-008AW,02/15/2017,94.5,,,Lemur,,,,,
41991,LEMUR 2 SATCHMO,2017-008AV,02/15/2017,94.5,,,Lemur,,,,,
41874,LEMUR 2 WINGO,2016-062F,10/17/2016,94.5,,,Lemur,,,,,
41873,LEMUR 2 ANUBHAVTHAKUR,2016-062E,10/17/2016,94.6,,,Lemur,,,,,
41872,LEMUR 2 SOKOLSKY,2016-062D,10/17/2016,94.4,,,Lemur,,,,,
41871,LEMUR 2 XIAOQING,2016-062C,10/17/2016,94.4,,,Lemur,,,,,
40935,LEMUR-2 PETER,2015-052F,09/28/2015,97.5,,,Lemur,,,,,
40934,LEMUR-2 JEROEN,2015-052E,09/28/2015,97.5,,,Lemur,,,,,
40933,LEMUR-2 CHRIS,2015-052D,09/28/2015,97.4,,,Lemur,,,,,
40932,LEMUR-2 JOEL,2015-032C,09/28/2015,97.4,,,Lemur,,,,,
40044,LEMUR 1,2014-033AL,06/19/2014,97.7,,,Lemur,,,,,
43651,AEHF 4 (USA 288),2018-079A,10/17/2018,1219.9,,,Military,,,,,
43277,YAOGAN-31 C,2018-034C,04/10/2018,107,,,Military,,,,,
43276,YAOGAN-31 B,2018-034B,04/10/2018,107,,,Military,,,,,
43275,YAOGAN-31 A,2018-034A,04/10/2018,107,,,Military,,,,,
43162,SBIRS GEO 4 (USA 282),2018-009A,01/20/2018,1436.1,,,Military,,,,,
43146,LKW-3,2018-006A,01/13/2018,94.5,,,Military,,,,,
43145,USA 281,2018-005A,01/12/2018,106.8,,,Military,,,,,
43098,USA 280,2018-001A,01/08/2018,-,,,Military,,,,,
43032,COSMOS 2524,2017-076A,12/02/2017,103.1,,,Military,,,,,
43030,YAOGAN-30 F,2017-075C,11/24/2017,96.7,,,Military,,,,,
43029,YAOGAN-30 E,2017-075B,11/24/2017,96.7,,,Military,,,,,
43028,YAOGAN-30 D,2017-075A,11/24/2017,96.7,,,Military,,,,,
42932,OTV 5 (USA 277),2017-052A,09/07/2017,91.4,,,Military,,,,,
42907,BLAGOVEST 11L (COSMOS 2520),2017-046A,08/16/2017,1436.1,,,Military,,,,,
42900,OPTSAT 3000,2017-044A,08/02/2017,93.7,,,Military,,,,,
42798,COSMOS 2519,2017-037A,06/23/2017,94.2,,,Military,,,,,
42719,COSMOS 2518,2017-027A,05/25/2017,717.6,,,Military,,,,,
42072,IGS RADAR-5,2017-015A,03/17/2017,94.4,,,Military,,,,,
42058,USA 274,2017-011A,03/01/2017,107.4,,,Military,,,,,
41875,GOKTURK-1A,2016-073A,12/05/2016,98.4,,,Military,,,,,
41759,OFEQ 11,2016-056A,09/13/2016,93.9,,,Military,,,,,
41634,SJ 16-02,2016-043A,06/29/2016,96.9,,,Military,,,,,
41622,MUOS 5,2016-041A,06/24/2016,1436.1,,,Military,,,,,
41599,CARTOSAT 2C,2016-040A,06/22/2016,94.8,,,Military,,,,,
41584,USA 268,2016-036A,06/11/2016,1436.1,,,Military,,,,,
41473,YAOGAN 30,2016-029A,05/15/2016,97.6,,,Military,,,,,
41394,COSMOS 2515 (BARS-M 2),2016-020A,03/24/2016,96.1,,,Military,,,,,
41334,USA 267,2016-010A,02/10/2016,107.3,,,Military,,,,,
41121,COSMOS 2513,2015-075A,12/13/2015,1436.1,,,Military,,,,,
41038,YAOGAN 29,2015-069A,11/26/2015,97.3,,,Military,,,,,
41032,COSMOS 2510,2015-066A,11/17/2015,717.8,,,Military,,,,,
41026,YAOGAN 28,2015-064A,11/08/2015,94.1,,,Military,,,,,
41021,CHINASAT 2C (ZX 2C),2015-063A,11/03/2015,1436.1,,,Military,,,,,
40964,USA 264,2015-058A,10/08/2015,107.4,,,Military,,,,,
40922,COSMOS 2508,2015-050C,09/23/2015,115.9,,,Military,,,,,
40921,COSMOS 2508,2015-050B,09/23/2015,115.9,,,Military,,,,,
40920,COSMOS 2507,2015-050A,09/23/2015,115.9,,,Military,,,,,
40887,MUOS 4,2015-044A,09/02/2015,1436.1,,,Military,,,,,
40878,YAOGAN 27,2015-040A,08/27/2015,109.4,,,Military,,,,,
40746,WGS F7 (USA 263),2015-036A,07/24/2015,1436.1,,,Military,,,,,
40699,COSMOS 2506,2015-029A,06/23/2015,99,,,Military,,,,,
40614,SICRAL 2,2015-022B,04/26/2015,1436.1,,,Military,,,,,
40555,COSMOS 2504,2015-020D,03/31/2015,106.5,,,Military,,,,,
40538,IGS OPTICAL 5,2015-015A,03/26/2015,94.9,,,Military,,,,,
40420,COSMOS 2503,2015-009A,02/27/2015,96.1,,,Military,,,,,
40381,IGS 9A,2015-004A,02/01/2015,94.3,,,Military,,,,,
40358,COSMOS 2502,2014-086A,12/25/2014,103.1,,,Military,,,,,
40353,KONDOR E,2014-084A,12/19/2014,93.6,,,Military,,,,,
40344,USA 259,2014-081A,12/13/2014,717.8,,,Military,,,,,
40296,MERIDIAN 7,2014-069A,10/30/2014,717.9,,,Military,,,,,
40286,SJ-11-08,2014-066A,10/27/2014,98.5,,,Military,,,,,
40101,USA 255,2014-043C,07/28/2014,1458.7,,,Military,,,,,
40100,USA 254,2014-043B,07/28/2014,1437.2,,,Military,,,,,
40099,USA 253,2014-043A,07/28/2014,1439.1,,,Military,,,,,
39751,USA 252,2014-027A,05/22/2014,1436.1,,,Military,,,,,
39652,USA 250 (NROL-67),2014-020A,04/10/2014,1436.1,,,Military,,,,,
39650,OFEQ 10,2014-019A,04/09/2014,94.5,,,Military,,,,,
39509,ATHENA-FIDUS,2014-006B,02/06/2014,1436.1,,,Military,,,,,
39485,COSMOS 2490,2013-076C,12/25/2013,115.9,,,Military,,,,,
39484,COSMOS 2489,2013-076B,12/25/2013,115.9,,,Military,,,,,
39483,COSMOS 2488,2013-076A,12/25/2013,115.9,,,Military,,,,,
39474,SMDC ONE 2.3,2013-072N,12/06/2013,-,,,Military,,,,,
39473,TACSAT-6,2013-072M,12/06/2013,-,,,Military,,,,,
39472,SMDC ONE 2.4,2013-072L,12/06/2013,-,,,Military,,,,,
39468,SNAP-3,2013-072G,12/06/2013,-,,,Military,,,,,
39462,USA 247 (NROL-39),2013-072A,12/06/2013,107.3,,,Military,,,,,
39375,RADUGA-1M 3,2013-062A,11/11/2013,1436.1,,,Military,,,,,
39256,AEHF-3 (USA 246),2013-050A,09/18/2013,1436.1,,,Military,,,,,
39234,GSAT-7 (INSAT 4F),2013-044B,08/29/2013,1436.1,,,Military,,,,,
39232,NROL-65 (USA 245),2013-043A,08/28/2013,97.7,,,Military,,,,,
39222,WGS F6 (USA 244),2013-041A,08/08/2013,1436.1,,,Military,,,,,
39206,MUOS-2,2013-036A,07/19/2013,1436.1,,,Military,,,,,
39194,COSMOS 2487,2013-032A,06/27/2013,93.6,,,Military,,,,,
39177,COSMOS 2486,2013-028A,06/07/2013,99,,,Military,,,,,
39168,WGS F5 (USA 243),2013-024A,05/25/2013,1436.1,,,Military,,,,,
39120,SBIRS GEO 2 (USA 241),2013-011A,03/19/2013,1436.1,,,Military,,,,,
39088,SAPPHIRE,2013-009C,02/25/2013,100.4,,,Military,,,,,
39062,IGS 8B (DEMO),2013-002B,01/27/2013,93.1,,,Military,,,,,
39061,IGS 8A,2013-002A,01/27/2013,94.9,,,Military,,,,,
39059,COSMOS 2484,2013-001C,01/15/2013,115.9,,,Military,,,,,
39058,COSMOS 2483,2013-001B,01/15/2013,115.8,,,Military,,,,,
39057,COSMOS 2482,2013-001A,01/15/2013,115.9,,,Military,,,,,
39034,SKYNET 5D,2012-075A,12/19/2012,1436.1,,,Military,,,,,
39019,PLEIADES 1B,2012-068A,12/02/2012,98.7,,,Military,,,,,
38995,MERIDIAN 6,2012-063A,11/14/2012,717.8,,,Military,,,,,
38766,SMDC ONE 1.1,2012-048J,09/13/2012,-,,,Military,,,,,
38759,SMDC ONE 1.2,2012-048B,09/13/2012,-,,,Military,,,,,
38758,USA 238,2012-048A,09/13/2012,107.4,,,Military,,,,,
38733,COSMOS 2481,2012-041A,07/28/2012,115.9,,,Military,,,,,
38528,USA 237,2012-034A,06/29/2012,1436.1,,,Military,,,,,
38466,USA 236,2012-033A,06/20/2012,1436.1,,,Military,,,,,
38354,YAOGAN 15,2012-029A,05/29/2012,109.5,,,Military,,,,,
38352,CHINASAT 2A,2012-028A,05/26/2012,1436.1,,,Military,,,,,
38257,YAOGAN 14,2012-021A,05/10/2012,94.1,,,Military,,,,,
38254,AEHF 2 (USA 235),2012-019A,05/04/2012,1436.1,,,Military,,,,,
38248,RISAT 1,2012-017A,04/26/2012,95.4,,,Military,,,,,
38109,USA 234,2012-014A,04/03/2012,107,,,Military,,,,,
38101,COSMOS 2479,2012-012A,03/30/2012,1436,,,Military,,,,,
38093,MUOS,2012-009A,02/24/2012,1436.1,,,Military,,,,,
38070,WGS F4 (USA 233),2012-003A,01/20/2012,1436.1,,,Military,,,,,
38012,PLEIADES 1,2011-076F,12/17/2011,98.7,,,Military,,,,,
38010,ELISA E12,2011-076D,12/17/2011,98.3,,,Military,,,,,
38009,ELISA W23,2011-076C,12/17/2011,98.3,,,Military,,,,,
38008,ELISA E24,2011-076B,12/17/2011,98.3,,,Military,,,,,
38007,ELISA W11,2011-076A,12/17/2011,98.3,,,Military,,,,,
37954,IGS 7A,2011-075A,12/12/2011,94.9,,,Military,,,,,
37941,YAOGAN 13,2011-072A,11/29/2011,94.9,,,Military,,,,,
37875,YAOGAN 12,2011-066B,11/09/2011,94.4,,,Military,,,,,
37818,TACSAT 4,2011-052A,09/27/2011,238.9,,,Military,,,,,
37813,IGS 6A,2011-050A,09/23/2011,96.4,,,Military,,,,,
37806,COSMOS 2473,2011-048A,09/20/2011,1436.1,,,Military,,,,,
37481,SBIRS GEO 1 (USA 230),2011-019A,05/07/2011,1436.1,,,Military,,,,,
37398,MERIDIAN 4,2011-018A,05/04/2011,717.9,,,Military,,,,,
37386,USA 229,2011-014A,04/15/2011,107.4,,,Military,,,,,
37377,USA 227,2011-011A,03/11/2011,1436.1,,,Military,,,,,
37364,USA 225,2011-006A,02/06/2011,109.8,,,Military,,,,,
37348,USA 224,2011-002A,01/20/2011,97.3,,,Military,,,,,
37232,USA 223,2010-063A,11/21/2010,1436.1,,,Military,,,,,
37216,SKYMED 4,2010-060A,11/06/2010,97.2,,,Military,,,,,
37212,MERIDIAN 3,2010-058A,11/02/2010,717.7,,,Military,,,,,
37170,COSMOS 2469,2010-049A,09/30/2010,716.8,,,Military,,,,,
37168,SBSS (USA 216),2010-048A,09/26/2010,97.2,,,Military,,,,,
37162,USA 215,2010-046A,09/21/2010,107.3,,,Military,,,,,
36868,AEHF 1 (USA 214),2010-039A,08/14/2010,1436.1,,,Military,,,,,
36834,YAOGAN 10,2010-038A,08/09/2010,97.2,,,Military,,,,,
36608,OFEQ 9,2010-031A,06/22/2010,94.5,,,Military,,,,,
36582,COMSATBW-2,2010-021B,05/21/2010,1436.1,,,Military,,,,,
36519,COSMOS 2463,2010-017A,04/27/2010,105,,,Military,,,,,
36358,RADUGA 1M-2,2010-002A,01/28/2010,1436.1,,,Military,,,,,
36124,HELIOS 2B,2009-073A,12/17/2009,98.4,,,Military,,,,,
36108,WGS F3 (USA 211),2009-068A,12/06/2009,1436.1,,,Military,,,,,
36104,IGS 5A,2009-066A,11/28/2009,96.4,,,Military,,,,,
36095,COSMOS 2455,2009-063A,11/20/2009,103.1,,,Military,,,,,
35951,DMSP 5D-3 F18 (USA 210),2009-057A,10/18/2009,101.9,,,Military,,,,,
35943,COMSATBW-1,2009-054B,09/30/2009,1436.1,,,Military,,,,,
35938,STSS DEMO 2 (USA 209),2009-052B,09/25/2009,112.6,,,Military,,,,,
35937,STSS DEMO 1 (USA 208),2009-052A,09/25/2009,112.6,,,Military,,,,,
35815,USA 207,2009-047A,09/08/2009,1436.1,,,Military,,,,,
35635,COSMOS 2454,2009-039A,07/21/2009,103.6,,,Military,,,,,
35500,COSMOS 2453,2009-036C,07/06/2009,116,,,Military,,,,,
35499,COSMOS 2452,2009-036B,07/06/2009,115.9,,,Military,,,,,
35498,COSMOS 2451,2009-036A,07/06/2009,116.1,,,Military,,,,,
35008,MERIDIAN 2,2009-029A,05/21/2009,641.3,,,Military,,,,,
34903,STSS ATRR (USA 205),2009-023A,05/05/2009,102.4,,,Military,,,,,
34810,SICRAL 1B,2009-020A,04/20/2009,1436.1,,,Military,,,,,
34807,RISAT-2,2009-019A,04/20/2009,93.7,,,Military,,,,,
34713,WGS F2 (USA 204),2009-017A,04/04/2009,1436.1,,,Military,,,,,
34264,RADUGA-1 8,2009-010A,02/28/2009,1442.5,,,Military,,,,,
33752,SPIRALE B,2009-008D,02/12/2009,528.6,,,Military,,,,,
33751,SPIRALE A,2009-008C,02/12/2009,313.9,,,Military,,,,,
33490,USA 202,2009-001A,01/18/2009,1436.1,,,Military,,,,,
33412,SKYMED 3,2008-054A,10/25/2008,97.2,,,Military,,,,,
33272,COSMOS 2441,2008-037A,07/26/2008,99.2,,,Military,,,,,
33244,SAR LUPE 5,2008-036A,07/22/2008,94.3,,,Military,,,,,
33108,COSMOS 2440,2008-033A,06/27/2008,1436.2,,,Military,,,,,
33055,SKYNET 5C,2008-030A,06/12/2008,1436.1,,,Military,,,,,
32750,SAR LUPE 4,2008-014A,03/27/2008,94.3,,,Military,,,,,
32706,USA 200,2008-010A,03/13/2008,717.8,,,Military,,,,,
32378,USA 198,2007-060A,12/10/2007,717.8,,,Military,,,,,
32376,SKYMED 2,2007-059A,12/09/2007,97.2,,,Military,,,,,
32293,STAR ONE C1,2007-056A,11/14/2007,1436.1,,,Military,,,,,
32287,USA 197,2007-054A,11/11/2007,1435.3,,,Military,,,,,
32283,SAR LUPE 3,2007-053A,11/01/2007,94.3,,,Military,,,,,
32268,COSMOS 2430,2007-049A,10/23/2007,456.1,,,Military,,,,,
32052,COSMOS 2429,2007-038A,09/11/2007,104.7,,,Military,,,,,
31701,USA 194,2007-027A,06/15/2007,107.4,,,Military,,,,,
31601,OFEQ 7,2007-025A,06/10/2007,94.4,,,Military,,,,,
31598,SKYMED 1,2007-023A,06/08/2007,97.2,,,Military,,,,,
30793,INSAT 4B,2007-007A,03/11/2007,1436.1,,,Military,,,,,
30777,CFESAT,2007-006F,03/09/2007,93.9,,,Military,,,,,
30776,FALCONSAT 3,2007-006E,03/09/2007,93.8,,,Military,,,,,
30775,STPSAT 1,2007-006D,03/09/2007,94.3,,,Military,,,,,
30774,OE (NEXTSAT),2007-006C,03/09/2007,93.4,,,Military,,,,,
30773,MIDSTAR 1,2007-006B,03/09/2007,93,,,Military,,,,,
29668,MERIDIAN 1,2006-061A,12/24/2006,717.7,,,Military,,,,,
29658,SAR LUPE 1,2006-060A,12/19/2006,94.3,,,Military,,,,,
29349,KOREASAT 5,2006-034A,08/22/2006,1436.1,,,Military,,,,,
29260,COSMOS 2422,2006-030A,07/21/2006,716.9,,,Military,,,,,
29249,USA 184,2006-027A,06/28/2006,717.8,,,Military,,,,,
29241,USA 188,2006-024B,06/21/2006,1456.6,,,Military,,,,,
29240,USA 187,2006-024A,06/21/2006,1460.4,,,Military,,,,,
29079,EROS B,2006-014A,04/25/2006,94.5,,,Military,,,,,
28945,SPAINSAT,2006-007A,03/11/2006,1436.1,,,Military,,,,,
28909,GONETS D1M 1,2005-048B,12/21/2005,114.7,,,Military,,,,,
28646,USA 182,2005-016A,04/30/2005,99.2,,,Military,,,,,
28537,USA 181,2005-004A,02/03/2005,107.4,,,Military,,,,,
28497,ESSAIM-4,2004-049F,12/18/2004,97.2,,,Military,,,,,
28496,ESSAIM-3,2004-049E,12/18/2004,97.1,,,Military,,,,,
